league_id,league_name,season_id,season,game_id,gamedate,team_id,team_name,goals,penalty,result
7,Ligue 1,334,2016-2017,76411,2017-02-11 14:00:00.000,693,Montpellier,3,NULL,1
7,Ligue 1,334,2016-2017,76411,2017-02-11 14:00:00.000,700,Nancy,0,NULL,0
7,Ligue 1,334,2016-2017,76412,2017-02-10 14:45:00.000,694,Paris Saint Germain,3,NULL,1
7,Ligue 1,334,2016-2017,76412,2017-02-10 14:45:00.000,646,Bordeaux,0,NULL,0
7,Ligue 1,334,2016-2017,76413,2017-02-11 14:00:00.000,1917,Caen,0,NULL,0
7,Ligue 1,334,2016-2017,76413,2017-02-11 14:00:00.000,2032,Dijon,2,NULL,1
7,Ligue 1,334,2016-2017,76414,2017-02-11 11:00:00.000,640,Lyon,1,NULL,0
7,Ligue 1,334,2016-2017,76414,2017-02-11 11:00:00.000,2134,En Avant de Guingamp,2,NULL,1
7,Ligue 1,334,2016-2017,76415,2017-02-11 14:00:00.000,2281,Angers,2,NULL,1
7,Ligue 1,334,2016-2017,76415,2017-02-11 14:00:00.000,689,Lille,1,NULL,0
7,Ligue 1,334,2016-2017,76416,2017-02-12 15:00:00.000,651,Marseille,2,NULL,0
7,Ligue 1,334,2016-2017,76416,2017-02-12 15:00:00.000,2135,Nantes,3,NULL,1
7,Ligue 1,334,2016-2017,76417,2017-02-12 11:00:00.000,690,Lorient,0,NULL,0
7,Ligue 1,334,2016-2017,76417,2017-02-12 11:00:00.000,697,Saint Etienne,4,NULL,1
7,Ligue 1,334,2016-2017,76418,2017-02-12 09:00:00.000,698,Nice,2,NULL,2
7,Ligue 1,334,2016-2017,76418,2017-02-12 09:00:00.000,695,Rennes,2,NULL,2
7,Ligue 1,334,2016-2017,76419,2017-02-11 14:00:00.000,2111,Bastia,1,NULL,0
7,Ligue 1,334,2016-2017,76419,2017-02-11 14:00:00.000,692,Toulouse,4,NULL,1
7,Ligue 1,334,2016-2017,76420,2017-02-18 14:00:00.000,700,Nancy,0,NULL,0
7,Ligue 1,334,2016-2017,76420,2017-02-18 14:00:00.000,2281,Angers,1,NULL,1
7,Ligue 1,334,2016-2017,76421,2017-02-17 14:45:00.000,691,Monaco,1,NULL,2
7,Ligue 1,334,2016-2017,76421,2017-02-17 14:45:00.000,2111,Bastia,1,NULL,2
7,Ligue 1,334,2016-2017,76422,2017-02-19 09:00:00.000,2134,En Avant de Guingamp,0,NULL,0
7,Ligue 1,334,2016-2017,76422,2017-02-19 09:00:00.000,646,Bordeaux,3,NULL,1
7,Ligue 1,334,2016-2017,76423,2017-02-18 14:00:00.000,689,Lille,1,NULL,1
7,Ligue 1,334,2016-2017,76423,2017-02-18 14:00:00.000,1917,Caen,0,NULL,0
7,Ligue 1,334,2016-2017,76424,2017-02-18 14:00:00.000,698,Nice,1,NULL,1
7,Ligue 1,334,2016-2017,76424,2017-02-18 14:00:00.000,690,Lorient,0,NULL,0
7,Ligue 1,334,2016-2017,76425,2017-02-19 11:00:00.000,2032,Dijon,2,NULL,0
7,Ligue 1,334,2016-2017,76425,2017-02-19 11:00:00.000,640,Lyon,4,NULL,1
7,Ligue 1,334,2016-2017,76426,2017-02-18 11:00:00.000,695,Rennes,0,NULL,0
7,Ligue 1,334,2016-2017,76426,2017-02-18 11:00:00.000,651,Marseille,2,NULL,1
7,Ligue 1,334,2016-2017,76427,2017-02-18 14:00:00.000,2135,Nantes,1,NULL,2
7,Ligue 1,334,2016-2017,76427,2017-02-18 14:00:00.000,2200,Metz,1,NULL,2
7,Ligue 1,334,2016-2017,76428,2017-02-19 11:00:00.000,697,Saint Etienne,1,NULL,0
7,Ligue 1,334,2016-2017,76428,2017-02-19 11:00:00.000,693,Montpellier,2,NULL,1
7,Ligue 1,334,2016-2017,76429,2017-02-19 15:00:00.000,692,Toulouse,0,NULL,2
7,Ligue 1,334,2016-2017,76429,2017-02-19 15:00:00.000,694,Paris Saint Germain,0,NULL,2
7,Ligue 1,334,2016-2017,76430,2017-02-25 14:00:00.000,2111,Bastia,0,NULL,0
7,Ligue 1,334,2016-2017,76430,2017-02-25 14:00:00.000,2281,Angers,3,NULL,1
7,Ligue 1,334,2016-2017,76431,2017-02-25 14:00:00.000,692,Toulouse,0,NULL,2
7,Ligue 1,334,2016-2017,76431,2017-02-25 14:00:00.000,700,Nancy,0,NULL,2
7,Ligue 1,334,2016-2017,76432,2017-02-25 11:00:00.000,691,Monaco,2,NULL,1
7,Ligue 1,334,2016-2017,76432,2017-02-25 11:00:00.000,2134,En Avant de Guingamp,1,NULL,0
7,Ligue 1,334,2016-2017,76433,2017-02-25 14:00:00.000,646,Bordeaux,3,NULL,1
7,Ligue 1,334,2016-2017,76433,2017-02-25 14:00:00.000,689,Lille,2,NULL,0
7,Ligue 1,334,2016-2017,76434,2017-02-26 11:00:00.000,2200,Metz,0,NULL,0
7,Ligue 1,334,2016-2017,76434,2017-02-26 11:00:00.000,640,Lyon,5,NULL,1
7,Ligue 1,334,2016-2017,76435,2017-02-26 21:00:00.000,694,Paris Saint Germain,5,NULL,1
7,Ligue 1,334,2016-2017,76435,2017-02-26 21:00:00.000,651,Marseille,1,NULL,0
7,Ligue 1,334,2016-2017,76436,2017-02-24 19:00:00.000,2032,Dijon,1,NULL,0
7,Ligue 1,334,2016-2017,76436,2017-02-24 19:00:00.000,2135,Nantes,3,NULL,1
7,Ligue 1,334,2016-2017,76437,2017-02-24 14:45:00.000,693,Montpellier,1,NULL,0
7,Ligue 1,334,2016-2017,76437,2017-02-24 14:45:00.000,698,Nice,2,NULL,1
7,Ligue 1,334,2016-2017,76438,2017-02-26 09:00:00.000,1917,Caen,1,NULL,1
7,Ligue 1,334,2016-2017,76438,2017-02-26 09:00:00.000,697,Saint Etienne,0,NULL,0
7,Ligue 1,334,2016-2017,76439,2017-02-25 14:00:00.000,690,Lorient,0,NULL,0
7,Ligue 1,334,2016-2017,76439,2017-02-25 14:00:00.000,695,Rennes,1,NULL,1
7,Ligue 1,334,2016-2017,76440,2017-03-05 15:00:00.000,2135,Nantes,0,NULL,0
7,Ligue 1,334,2016-2017,76440,2017-03-05 15:00:00.000,691,Monaco,4,NULL,1
7,Ligue 1,334,2016-2017,76441,2017-03-04 14:00:00.000,697,Saint Etienne,0,NULL,2
7,Ligue 1,334,2016-2017,76441,2017-03-04 14:00:00.000,2111,Bastia,0,NULL,2
7,Ligue 1,334,2016-2017,76442,2017-03-03 14:45:00.000,640,Lyon,1,NULL,2
7,Ligue 1,334,2016-2017,76442,2017-03-03 14:45:00.000,646,Bordeaux,1,NULL,2
7,Ligue 1,334,2016-2017,76443,2017-03-04 14:00:00.000,2281,Angers,3,NULL,1
7,Ligue 1,334,2016-2017,76443,2017-03-04 14:00:00.000,1917,Caen,2,NULL,0
7,Ligue 1,334,2016-2017,76444,2017-03-04 14:00:00.000,698,Nice,1,NULL,1
7,Ligue 1,334,2016-2017,76444,2017-03-04 14:00:00.000,2032,Dijon,0,NULL,0
7,Ligue 1,334,2016-2017,76445,2017-03-05 09:00:00.000,651,Marseille,4,NULL,1
7,Ligue 1,334,2016-2017,76445,2017-03-05 09:00:00.000,690,Lorient,1,NULL,0
7,Ligue 1,334,2016-2017,76446,2017-03-04 14:00:00.000,695,Rennes,1,NULL,2
7,Ligue 1,334,2016-2017,76446,2017-03-04 14:00:00.000,2200,Metz,1,NULL,2
7,Ligue 1,334,2016-2017,76447,2017-03-04 14:00:00.000,2134,En Avant de Guingamp,1,NULL,2
7,Ligue 1,334,2016-2017,76447,2017-03-04 14:00:00.000,693,Montpellier,1,NULL,2
7,Ligue 1,334,2016-2017,76448,2017-03-04 11:00:00.000,700,Nancy,0,NULL,0
7,Ligue 1,334,2016-2017,76448,2017-03-04 11:00:00.000,694,Paris Saint Germain,1,NULL,1
7,Ligue 1,334,2016-2017,76449,2017-03-05 11:00:00.000,689,Lille,1,NULL,2
7,Ligue 1,334,2016-2017,76449,2017-03-05 11:00:00.000,692,Toulouse,1,NULL,2
7,Ligue 1,334,2016-2017,76450,2017-03-11 10:45:00.000,646,Bordeaux,1,NULL,0
7,Ligue 1,334,2016-2017,76450,2017-03-11 10:45:00.000,691,Monaco,2,NULL,1
7,Ligue 1,334,2016-2017,76451,2017-03-11 14:00:00.000,689,Lille,2,NULL,1
7,Ligue 1,334,2016-2017,76451,2017-03-11 14:00:00.000,700,Nancy,1,NULL,0
7,Ligue 1,334,2016-2017,76452,2017-03-11 14:00:00.000,2111,Bastia,0,NULL,0
7,Ligue 1,334,2016-2017,76452,2017-03-11 14:00:00.000,2134,En Avant de Guingamp,5,NULL,1
7,Ligue 1,334,2016-2017,76453,2017-03-12 16:00:00.000,694,Paris Saint Germain,2,NULL,1
7,Ligue 1,334,2016-2017,76453,2017-03-12 16:00:00.000,690,Lorient,1,NULL,0
7,Ligue 1,334,2016-2017,76454,2017-03-12 12:00:00.000,692,Toulouse,0,NULL,0
7,Ligue 1,334,2016-2017,76454,2017-03-12 12:00:00.000,640,Lyon,4,NULL,1
7,Ligue 1,334,2016-2017,76455,2017-03-10 14:45:00.000,2281,Angers,0,NULL,0
7,Ligue 1,334,2016-2017,76455,2017-03-10 14:45:00.000,651,Marseille,3,NULL,1
7,Ligue 1,334,2016-2017,76456,2017-03-11 14:00:00.000,2135,Nantes,3,NULL,1
7,Ligue 1,334,2016-2017,76456,2017-03-11 14:00:00.000,693,Montpellier,2,NULL,0
7,Ligue 1,334,2016-2017,76457,2017-03-10 13:00:00.000,1917,Caen,2,NULL,2
7,Ligue 1,334,2016-2017,76457,2017-03-10 13:00:00.000,698,Nice,2,NULL,2
7,Ligue 1,334,2016-2017,76458,2017-03-12 10:00:00.000,2200,Metz,2,NULL,2
7,Ligue 1,334,2016-2017,76458,2017-03-12 10:00:00.000,697,Saint Etienne,2,NULL,2
7,Ligue 1,334,2016-2017,76459,2017-03-11 14:00:00.000,2032,Dijon,1,NULL,2
7,Ligue 1,334,2016-2017,76459,2017-03-11 14:00:00.000,695,Rennes,1,NULL,2
7,Ligue 1,334,2016-2017,76460,2017-03-18 20:00:00.000,2134,En Avant de Guingamp,0,NULL,0
7,Ligue 1,334,2016-2017,76460,2017-03-18 20:00:00.000,2281,Angers,3,NULL,1
7,Ligue 1,334,2016-2017,76461,2017-03-18 20:00:00.000,690,Lorient,3,NULL,1
7,Ligue 1,334,2016-2017,76461,2017-03-18 20:00:00.000,700,Nancy,2,NULL,0
7,Ligue 1,334,2016-2017,76462,2017-03-18 20:00:00.000,693,Montpellier,1,NULL,0
7,Ligue 1,334,2016-2017,76462,2017-03-18 20:00:00.000,646,Bordeaux,5,NULL,1
7,Ligue 1,334,2016-2017,76463,2017-03-19 15:00:00.000,691,Monaco,3,NULL,1
7,Ligue 1,334,2016-2017,76463,2017-03-19 15:00:00.000,1917,Caen,0,NULL,0
7,Ligue 1,334,2016-2017,76464,2017-03-19 17:00:00.000,697,Saint Etienne,1,NULL,1
7,Ligue 1,334,2016-2017,76464,2017-03-19 17:00:00.000,2032,Dijon,0,NULL,0
7,Ligue 1,334,2016-2017,76465,2017-03-17 20:45:00.000,651,Marseille,0,NULL,2
7,Ligue 1,334,2016-2017,76465,2017-03-17 20:45:00.000,689,Lille,0,NULL,2
7,Ligue 1,334,2016-2017,76466,2017-03-17 19:00:00.000,2111,Bastia,0,NULL,0
7,Ligue 1,334,2016-2017,76466,2017-03-17 19:00:00.000,2200,Metz,1,NULL,1
7,Ligue 1,334,2016-2017,76467,2017-03-18 17:00:00.000,698,Nice,1,NULL,2
7,Ligue 1,334,2016-2017,76467,2017-03-18 17:00:00.000,2135,Nantes,1,NULL,2
7,Ligue 1,334,2016-2017,76468,2017-03-19 21:00:00.000,640,Lyon,1,NULL,0
7,Ligue 1,334,2016-2017,76468,2017-03-19 21:00:00.000,694,Paris Saint Germain,2,NULL,1
7,Ligue 1,334,2016-2017,76469,2017-03-18 20:00:00.000,695,Rennes,0,NULL,2
7,Ligue 1,334,2016-2017,76469,2017-03-18 20:00:00.000,692,Toulouse,0,NULL,2
7,Ligue 1,334,2016-2017,76470,2017-05-17 21:00:00.000,697,Saint Etienne,0,NULL,0
7,Ligue 1,334,2016-2017,76470,2017-05-17 21:00:00.000,691,Monaco,2,NULL,1
7,Ligue 1,334,2016-2017,76471,2017-04-01 19:00:00.000,689,Lille,1,NULL,1
7,Ligue 1,334,2016-2017,76471,2017-04-01 19:00:00.000,2111,Bastia,0,NULL,0
7,Ligue 1,334,2016-2017,76472,2017-03-31 19:00:00.000,700,Nancy,0,NULL,0
7,Ligue 1,334,2016-2017,76472,2017-03-31 19:00:00.000,2134,En Avant de Guingamp,1,NULL,1
7,Ligue 1,334,2016-2017,76473,2017-04-02 17:00:00.000,1917,Caen,0,NULL,0
7,Ligue 1,334,2016-2017,76473,2017-04-02 17:00:00.000,690,Lorient,1,NULL,1
7,Ligue 1,334,2016-2017,76474,2017-04-01 17:00:00.000,2032,Dijon,1,NULL,2
7,Ligue 1,334,2016-2017,76474,2017-04-01 17:00:00.000,651,Marseille,1,NULL,2
7,Ligue 1,334,2016-2017,76475,2017-04-18 18:30:00.000,694,Paris Saint Germain,3,NULL,1
7,Ligue 1,334,2016-2017,76475,2017-04-18 18:30:00.000,2200,Metz,2,NULL,0
7,Ligue 1,334,2016-2017,76476,2017-04-02 17:00:00.000,692,Toulouse,1,NULL,1
7,Ligue 1,334,2016-2017,76476,2017-04-02 17:00:00.000,693,Montpellier,0,NULL,0
7,Ligue 1,334,2016-2017,76477,2017-04-02 17:00:00.000,2281,Angers,1,NULL,0
7,Ligue 1,334,2016-2017,76477,2017-04-02 17:00:00.000,2135,Nantes,2,NULL,1
7,Ligue 1,334,2016-2017,76478,2017-04-02 21:00:00.000,646,Bordeaux,1,NULL,0
7,Ligue 1,334,2016-2017,76478,2017-04-02 21:00:00.000,698,Nice,2,NULL,1
7,Ligue 1,334,2016-2017,76479,2017-04-02 15:00:00.000,640,Lyon,1,NULL,2
7,Ligue 1,334,2016-2017,76479,2017-04-02 15:00:00.000,695,Rennes,1,NULL,2
7,Ligue 1,334,2016-2017,76480,2017-04-08 17:00:00.000,691,Monaco,1,NULL,1
7,Ligue 1,334,2016-2017,76480,2017-04-08 17:00:00.000,2281,Angers,0,NULL,0
7,Ligue 1,334,2016-2017,76481,2017-04-08 20:00:00.000,695,Rennes,0,NULL,0
7,Ligue 1,334,2016-2017,76481,2017-04-08 20:00:00.000,700,Nancy,3,NULL,1
7,Ligue 1,334,2016-2017,76482,2017-04-08 20:00:00.000,2200,Metz,0,NULL,0
7,Ligue 1,334,2016-2017,76482,2017-04-08 20:00:00.000,646,Bordeaux,3,NULL,1
7,Ligue 1,334,2016-2017,76483,2017-04-08 20:00:00.000,693,Montpellier,2,NULL,1
7,Ligue 1,334,2016-2017,76483,2017-04-08 20:00:00.000,1917,Caen,0,NULL,0
7,Ligue 1,334,2016-2017,76484,2017-04-08 20:00:00.000,2111,Bastia,2,NULL,1
7,Ligue 1,334,2016-2017,76484,2017-04-08 20:00:00.000,2032,Dijon,1,NULL,0
7,Ligue 1,334,2016-2017,76485,2017-04-07 20:45:00.000,698,Nice,2,NULL,1
7,Ligue 1,334,2016-2017,76485,2017-04-07 20:45:00.000,689,Lille,1,NULL,0
7,Ligue 1,334,2016-2017,76486,2017-04-08 20:00:00.000,690,Lorient,4,NULL,1
7,Ligue 1,334,2016-2017,76486,2017-04-08 20:00:00.000,640,Lyon,1,NULL,0
7,Ligue 1,334,2016-2017,76487,2017-04-09 21:00:00.000,2134,En Avant de Guingamp,0,NULL,0
7,Ligue 1,334,2016-2017,76487,2017-04-09 21:00:00.000,694,Paris Saint Germain,4,NULL,1
7,Ligue 1,334,2016-2017,76488,2017-04-09 17:00:00.000,2135,Nantes,1,NULL,2
7,Ligue 1,334,2016-2017,76488,2017-04-09 17:00:00.000,697,Saint Etienne,1,NULL,2
7,Ligue 1,334,2016-2017,76489,2017-04-09 15:00:00.000,651,Marseille,0,NULL,2
7,Ligue 1,334,2016-2017,76489,2017-04-09 15:00:00.000,692,Toulouse,0,NULL,2
7,Ligue 1,334,2016-2017,76490,2017-04-14 20:45:00.000,694,Paris Saint Germain,2,NULL,1
7,Ligue 1,334,2016-2017,76490,2017-04-14 20:45:00.000,2281,Angers,0,NULL,0
7,Ligue 1,334,2016-2017,76491,2017-04-15 21:00:00.000,2032,Dijon,1,NULL,0
7,Ligue 1,334,2016-2017,76491,2017-04-15 21:00:00.000,691,Monaco,2,NULL,1
7,Ligue 1,334,2016-2017,76492,2017-04-16 17:55:00.000,640,Lyon,3,NULL,1
7,Ligue 1,334,2016-2017,76492,2017-04-16 17:55:00.000,2111,Bastia,0,NULL,0
7,Ligue 1,334,2016-2017,76493,2017-04-15 20:00:00.000,692,Toulouse,1,NULL,0
7,Ligue 1,334,2016-2017,76493,2017-04-15 20:00:00.000,2134,En Avant de Guingamp,2,NULL,1
7,Ligue 1,334,2016-2017,76494,2017-04-16 21:00:00.000,697,Saint Etienne,0,NULL,0
7,Ligue 1,334,2016-2017,76494,2017-04-16 21:00:00.000,651,Marseille,4,NULL,1
7,Ligue 1,334,2016-2017,76495,2017-04-15 20:00:00.000,1917,Caen,2,NULL,2
7,Ligue 1,334,2016-2017,76495,2017-04-15 20:00:00.000,2200,Metz,2,NULL,2
7,Ligue 1,334,2016-2017,76496,2017-04-15 20:00:00.000,690,Lorient,0,NULL,0
7,Ligue 1,334,2016-2017,76496,2017-04-15 20:00:00.000,693,Montpellier,2,NULL,1
7,Ligue 1,334,2016-2017,76497,2017-04-16 15:00:00.000,646,Bordeaux,1,NULL,1
7,Ligue 1,334,2016-2017,76497,2017-04-16 15:00:00.000,2135,Nantes,0,NULL,0
7,Ligue 1,334,2016-2017,76498,2017-04-15 17:00:00.000,700,Nancy,1,NULL,0
7,Ligue 1,334,2016-2017,76498,2017-04-15 17:00:00.000,698,Nice,3,NULL,1
7,Ligue 1,334,2016-2017,76499,2017-04-15 20:00:00.000,689,Lille,0,NULL,0
7,Ligue 1,334,2016-2017,76499,2017-04-15 20:00:00.000,695,Rennes,2,NULL,1
7,Ligue 1,334,2016-2017,76500,2017-04-21 20:45:00.000,651,Marseille,0,NULL,2
7,Ligue 1,334,2016-2017,76500,2017-04-21 20:45:00.000,700,Nancy,0,NULL,2
7,Ligue 1,334,2016-2017,76501,2017-04-22 20:00:00.000,2111,Bastia,0,NULL,0
7,Ligue 1,334,2016-2017,76501,2017-04-22 20:00:00.000,646,Bordeaux,2,NULL,1
7,Ligue 1,334,2016-2017,76502,2017-04-22 20:00:00.000,2135,Nantes,2,NULL,1
7,Ligue 1,334,2016-2017,76502,2017-04-22 20:00:00.000,1917,Caen,0,NULL,0
7,Ligue 1,334,2016-2017,76503,2017-04-22 20:00:00.000,2281,Angers,2,NULL,0
7,Ligue 1,334,2016-2017,76503,2017-04-22 20:00:00.000,2032,Dijon,3,NULL,1
7,Ligue 1,334,2016-2017,76504,2017-04-22 20:00:00.000,2134,En Avant de Guingamp,0,NULL,0
7,Ligue 1,334,2016-2017,76504,2017-04-22 20:00:00.000,689,Lille,3,NULL,1
7,Ligue 1,334,2016-2017,76505,2017-04-22 20:00:00.000,2200,Metz,1,NULL,0
7,Ligue 1,334,2016-2017,76505,2017-04-22 20:00:00.000,690,Lorient,5,NULL,1
7,Ligue 1,334,2016-2017,76506,2017-04-23 21:15:00.000,691,Monaco,2,NULL,1
7,Ligue 1,334,2016-2017,76506,2017-04-23 21:15:00.000,640,Lyon,1,NULL,0
7,Ligue 1,334,2016-2017,76507,2017-04-22 17:00:00.000,693,Montpellier,0,NULL,0
7,Ligue 1,334,2016-2017,76507,2017-04-22 17:00:00.000,694,Paris Saint Germain,2,NULL,1
7,Ligue 1,334,2016-2017,76508,2017-04-23 17:00:00.000,695,Rennes,1,NULL,2
7,Ligue 1,334,2016-2017,76508,2017-04-23 17:00:00.000,697,Saint Etienne,1,NULL,2
7,Ligue 1,334,2016-2017,76509,2017-04-23 15:00:00.000,698,Nice,1,NULL,2
7,Ligue 1,334,2016-2017,76509,2017-04-23 15:00:00.000,692,Toulouse,1,NULL,2
7,Ligue 1,334,2016-2017,76510,2017-04-28 20:45:00.000,640,Lyon,2,NULL,1
7,Ligue 1,334,2016-2017,76510,2017-04-28 20:45:00.000,2281,Angers,1,NULL,0
7,Ligue 1,334,2016-2017,76511,2017-04-29 17:00:00.000,692,Toulouse,1,NULL,0
7,Ligue 1,334,2016-2017,76511,2017-04-29 17:00:00.000,691,Monaco,3,NULL,1
7,Ligue 1,334,2016-2017,76512,2017-04-29 20:00:00.000,695,Rennes,0,NULL,0
7,Ligue 1,334,2016-2017,76512,2017-04-29 20:00:00.000,2111,Bastia,1,NULL,1
7,Ligue 1,334,2016-2017,76513,2017-04-30 15:00:00.000,651,Marseille,5,NULL,1
7,Ligue 1,334,2016-2017,76513,2017-04-30 15:00:00.000,1917,Caen,1,NULL,0
7,Ligue 1,334,2016-2017,76514,2017-04-30 17:00:00.000,646,Bordeaux,0,NULL,2
7,Ligue 1,334,2016-2017,76514,2017-04-30 17:00:00.000,2032,Dijon,0,NULL,2
7,Ligue 1,334,2016-2017,76515,2017-04-29 20:00:00.000,697,Saint Etienne,2,NULL,1
7,Ligue 1,334,2016-2017,76515,2017-04-29 20:00:00.000,2134,En Avant de Guingamp,0,NULL,0
7,Ligue 1,334,2016-2017,76516,2017-04-29 20:00:00.000,700,Nancy,1,NULL,0
7,Ligue 1,334,2016-2017,76516,2017-04-29 20:00:00.000,2200,Metz,2,NULL,1
7,Ligue 1,334,2016-2017,76517,2017-04-29 20:00:00.000,689,Lille,3,NULL,1
7,Ligue 1,334,2016-2017,76517,2017-04-29 20:00:00.000,693,Montpellier,0,NULL,0
7,Ligue 1,334,2016-2017,76518,2017-04-29 20:00:00.000,690,Lorient,0,NULL,0
7,Ligue 1,334,2016-2017,76518,2017-04-29 20:00:00.000,2135,Nantes,1,NULL,1
7,Ligue 1,334,2016-2017,76519,2017-04-30 21:00:00.000,694,Paris Saint Germain,1,NULL,0
7,Ligue 1,334,2016-2017,76519,2017-04-30 21:00:00.000,698,Nice,3,NULL,1
7,Ligue 1,334,2016-2017,76520,2017-05-06 20:00:00.000,691,Monaco,3,NULL,1
7,Ligue 1,334,2016-2017,76520,2017-05-06 20:00:00.000,700,Nancy,0,NULL,0
7,Ligue 1,334,2016-2017,76521,2017-05-06 20:00:00.000,2032,Dijon,0,NULL,0
7,Ligue 1,334,2016-2017,76521,2017-05-06 20:00:00.000,2134,En Avant de Guingamp,4,NULL,1
7,Ligue 1,334,2016-2017,76522,2017-05-06 20:00:00.000,2200,Metz,2,NULL,1
7,Ligue 1,334,2016-2017,76522,2017-05-06 20:00:00.000,689,Lille,0,NULL,0
7,Ligue 1,334,2016-2017,76523,2017-05-06 20:00:00.000,2281,Angers,1,NULL,2
7,Ligue 1,334,2016-2017,76523,2017-05-06 20:00:00.000,690,Lorient,1,NULL,2
7,Ligue 1,334,2016-2017,76524,2017-05-07 17:00:00.000,2135,Nantes,2,NULL,0
7,Ligue 1,334,2016-2017,76524,2017-05-07 17:00:00.000,640,Lyon,3,NULL,1
7,Ligue 1,334,2016-2017,76525,2017-05-07 21:00:00.000,698,Nice,1,NULL,0
7,Ligue 1,334,2016-2017,76525,2017-05-07 21:00:00.000,651,Marseille,2,NULL,1
7,Ligue 1,334,2016-2017,76526,2017-05-06 17:00:00.000,2111,Bastia,0,NULL,0
7,Ligue 1,334,2016-2017,76526,2017-05-06 17:00:00.000,694,Paris Saint Germain,5,NULL,1
7,Ligue 1,334,2016-2017,76527,2017-05-05 20:45:00.000,646,Bordeaux,2,NULL,2
7,Ligue 1,334,2016-2017,76527,2017-05-05 20:45:00.000,697,Saint Etienne,2,NULL,2
7,Ligue 1,334,2016-2017,76528,2017-05-07 15:00:00.000,693,Montpellier,0,NULL,0
7,Ligue 1,334,2016-2017,76528,2017-05-07 15:00:00.000,695,Rennes,1,NULL,1
7,Ligue 1,334,2016-2017,76529,2017-05-06 20:00:00.000,1917,Caen,1,NULL,1
7,Ligue 1,334,2016-2017,76529,2017-05-06 20:00:00.000,692,Toulouse,0,NULL,0
7,Ligue 1,334,2016-2017,76530,2017-05-14 21:00:00.000,689,Lille,0,NULL,0
7,Ligue 1,334,2016-2017,76530,2017-05-14 21:00:00.000,691,Monaco,4,NULL,1
7,Ligue 1,334,2016-2017,76531,2017-05-14 21:00:00.000,690,Lorient,0,NULL,0
7,Ligue 1,334,2016-2017,76531,2017-05-14 21:00:00.000,2111,Bastia,2,NULL,1
7,Ligue 1,334,2016-2017,76532,2017-05-14 21:00:00.000,651,Marseille,1,NULL,2
7,Ligue 1,334,2016-2017,76532,2017-05-14 21:00:00.000,646,Bordeaux,1,NULL,2
7,Ligue 1,334,2016-2017,76533,2017-05-14 21:00:00.000,695,Rennes,1,NULL,1
7,Ligue 1,334,2016-2017,76533,2017-05-14 21:00:00.000,1917,Caen,0,NULL,0
7,Ligue 1,334,2016-2017,76534,2017-05-14 21:00:00.000,700,Nancy,0,NULL,0
7,Ligue 1,334,2016-2017,76534,2017-05-14 21:00:00.000,2032,Dijon,2,NULL,1
7,Ligue 1,334,2016-2017,76535,2017-05-14 21:00:00.000,692,Toulouse,1,NULL,2
7,Ligue 1,334,2016-2017,76535,2017-05-14 21:00:00.000,2200,Metz,1,NULL,2
7,Ligue 1,334,2016-2017,76536,2017-05-14 21:00:00.000,640,Lyon,3,NULL,1
7,Ligue 1,334,2016-2017,76536,2017-05-14 21:00:00.000,693,Montpellier,1,NULL,0
7,Ligue 1,334,2016-2017,76537,2017-05-14 21:00:00.000,2134,En Avant de Guingamp,1,NULL,0
7,Ligue 1,334,2016-2017,76537,2017-05-14 21:00:00.000,2135,Nantes,4,NULL,1
7,Ligue 1,334,2016-2017,76538,2017-05-14 21:00:00.000,2281,Angers,2,NULL,1
7,Ligue 1,334,2016-2017,76538,2017-05-14 21:00:00.000,698,Nice,0,NULL,0
7,Ligue 1,334,2016-2017,76539,2017-05-14 21:00:00.000,694,Paris Saint Germain,5,NULL,1
7,Ligue 1,334,2016-2017,76539,2017-05-14 21:00:00.000,697,Saint Etienne,0,NULL,0
7,Ligue 1,334,2016-2017,76540,2017-05-20 21:00:00.000,693,Montpellier,0,NULL,0
7,Ligue 1,334,2016-2017,76540,2017-05-20 21:00:00.000,2281,Angers,2,NULL,1
7,Ligue 1,334,2016-2017,76541,2017-05-20 21:00:00.000,697,Saint Etienne,1,NULL,0
7,Ligue 1,334,2016-2017,76541,2017-05-20 21:00:00.000,700,Nancy,3,NULL,1
7,Ligue 1,334,2016-2017,76542,2017-05-20 21:00:00.000,2200,Metz,0,NULL,0
7,Ligue 1,334,2016-2017,76542,2017-05-20 21:00:00.000,2134,En Avant de Guingamp,1,NULL,1
7,Ligue 1,334,2016-2017,76543,2017-05-20 21:00:00.000,2135,Nantes,0,NULL,0
7,Ligue 1,334,2016-2017,76543,2017-05-20 21:00:00.000,689,Lille,3,NULL,1
7,Ligue 1,334,2016-2017,76544,2017-05-20 21:00:00.000,646,Bordeaux,1,NULL,2
7,Ligue 1,334,2016-2017,76544,2017-05-20 21:00:00.000,690,Lorient,1,NULL,2
