league_id,league_name,season_id,season,game_id,gamedate,team_id,team_name,goals,penalty,result
7,Ligue 1,334,2016-2017,76545,2017-05-20 21:00:00.000,698,Nice,3,NULL,2
7,Ligue 1,334,2016-2017,76545,2017-05-20 21:00:00.000,640,Lyon,3,NULL,2
7,Ligue 1,334,2016-2017,76546,2017-05-20 21:00:00.000,2111,Bastia,0,NULL,0
7,Ligue 1,334,2016-2017,76546,2017-05-20 21:00:00.000,651,Marseille,1,NULL,1
7,Ligue 1,334,2016-2017,76547,2017-05-20 21:00:00.000,1917,Caen,1,NULL,2
7,Ligue 1,334,2016-2017,76547,2017-05-20 21:00:00.000,694,Paris Saint Germain,1,NULL,2
7,Ligue 1,334,2016-2017,76548,2017-05-20 21:00:00.000,691,Monaco,3,NULL,1
7,Ligue 1,334,2016-2017,76548,2017-05-20 21:00:00.000,695,Rennes,2,NULL,0
7,Ligue 1,334,2016-2017,76549,2017-05-20 21:00:00.000,2032,Dijon,0,NULL,2
7,Ligue 1,334,2016-2017,76549,2017-05-20 21:00:00.000,692,Toulouse,0,NULL,2
25,Eredivisie,335,2016-2017,76703,2017-01-13 14:00:00.000,2091,AZ Alkmaar,3,NULL,1
25,Eredivisie,335,2016-2017,76703,2017-01-13 14:00:00.000,2211,Go Ahead Eagles,1,NULL,0
25,Eredivisie,335,2016-2017,76704,2017-01-14 12:30:00.000,2206,ADO Den Haag,0,NULL,0
25,Eredivisie,335,2016-2017,76704,2017-01-14 12:30:00.000,2213,SC Heerenveen,2,NULL,1
25,Eredivisie,335,2016-2017,76705,2017-01-14 13:45:00.000,2209,SBV Excelsior,0,NULL,0
25,Eredivisie,335,2016-2017,76705,2017-01-14 13:45:00.000,2082,PSV Eindhoven,2,NULL,1
25,Eredivisie,335,2016-2017,76706,2017-01-14 13:45:00.000,2212,FC Groningen,4,NULL,1
25,Eredivisie,335,2016-2017,76706,2017-01-14 13:45:00.000,2214,Heracles Almelo,1,NULL,0
25,Eredivisie,335,2016-2017,76707,2017-01-14 14:45:00.000,2217,FC Utrecht,2,NULL,1
25,Eredivisie,335,2016-2017,76707,2017-01-14 14:45:00.000,2295,Sparta Rotterdam,1,NULL,0
25,Eredivisie,335,2016-2017,76708,2017-01-15 06:30:00.000,2210,Feyenoord,2,NULL,1
25,Eredivisie,335,2016-2017,76708,2017-01-15 06:30:00.000,2283,Roda JC,0,NULL,0
25,Eredivisie,335,2016-2017,76709,2017-01-15 08:30:00.000,861,Ajax Amsterdam,3,NULL,1
25,Eredivisie,335,2016-2017,76709,2017-01-15 08:30:00.000,2216,PEC Zwolle,1,NULL,0
25,Eredivisie,335,2016-2017,76710,2017-01-15 08:30:00.000,630,Twente,1,NULL,0
25,Eredivisie,335,2016-2017,76710,2017-01-15 08:30:00.000,2218,Vitesse,3,NULL,1
25,Eredivisie,335,2016-2017,76711,2017-01-15 10:45:00.000,2284,NEC,1,NULL,1
25,Eredivisie,335,2016-2017,76711,2017-01-15 10:45:00.000,2219,Willem II,0,NULL,0
25,Eredivisie,335,2016-2017,76712,2017-01-20 14:00:00.000,2214,Heracles Almelo,0,NULL,0
25,Eredivisie,335,2016-2017,76712,2017-01-20 14:00:00.000,630,Twente,1,NULL,1
25,Eredivisie,335,2016-2017,76713,2017-01-21 12:30:00.000,2295,Sparta Rotterdam,1,NULL,2
25,Eredivisie,335,2016-2017,76713,2017-01-21 12:30:00.000,2091,AZ Alkmaar,1,NULL,2
25,Eredivisie,335,2016-2017,76714,2017-01-21 13:45:00.000,2216,PEC Zwolle,2,NULL,1
25,Eredivisie,335,2016-2017,76714,2017-01-21 13:45:00.000,2206,ADO Den Haag,1,NULL,0
25,Eredivisie,335,2016-2017,76715,2017-01-21 13:45:00.000,2219,Willem II,0,NULL,0
25,Eredivisie,335,2016-2017,76715,2017-01-21 13:45:00.000,2210,Feyenoord,1,NULL,1
25,Eredivisie,335,2016-2017,76716,2017-01-21 14:45:00.000,2218,Vitesse,1,NULL,2
25,Eredivisie,335,2016-2017,76716,2017-01-21 14:45:00.000,2212,FC Groningen,1,NULL,2
25,Eredivisie,335,2016-2017,76717,2017-01-22 06:30:00.000,861,Ajax Amsterdam,1,NULL,1
25,Eredivisie,335,2016-2017,76717,2017-01-22 06:30:00.000,2217,FC Utrecht,0,NULL,0
25,Eredivisie,335,2016-2017,76718,2017-01-22 08:30:00.000,2211,Go Ahead Eagles,1,NULL,2
25,Eredivisie,335,2016-2017,76718,2017-01-22 08:30:00.000,2209,SBV Excelsior,1,NULL,2
25,Eredivisie,335,2016-2017,76719,2017-01-22 08:30:00.000,2283,Roda JC,0,NULL,0
25,Eredivisie,335,2016-2017,76719,2017-01-22 08:30:00.000,2284,NEC,2,NULL,1
25,Eredivisie,335,2016-2017,76720,2017-01-22 10:45:00.000,2213,SC Heerenveen,3,NULL,0
25,Eredivisie,335,2016-2017,76720,2017-01-22 10:45:00.000,2082,PSV Eindhoven,4,NULL,1
25,Eredivisie,335,2016-2017,76721,2017-01-27 14:00:00.000,2295,Sparta Rotterdam,2,NULL,0
25,Eredivisie,335,2016-2017,76721,2017-01-27 14:00:00.000,2219,Willem II,3,NULL,1
25,Eredivisie,335,2016-2017,76722,2017-01-28 12:30:00.000,2217,FC Utrecht,1,NULL,1
25,Eredivisie,335,2016-2017,76722,2017-01-28 12:30:00.000,2211,Go Ahead Eagles,0,NULL,0
25,Eredivisie,335,2016-2017,76723,2017-01-28 13:45:00.000,2209,SBV Excelsior,0,NULL,0
25,Eredivisie,335,2016-2017,76723,2017-01-28 13:45:00.000,2283,Roda JC,4,NULL,1
25,Eredivisie,335,2016-2017,76724,2017-01-28 13:45:00.000,2082,PSV Eindhoven,2,NULL,1
25,Eredivisie,335,2016-2017,76724,2017-01-28 13:45:00.000,2214,Heracles Almelo,1,NULL,0
25,Eredivisie,335,2016-2017,76725,2017-01-29 08:30:00.000,2091,AZ Alkmaar,1,NULL,0
25,Eredivisie,335,2016-2017,76725,2017-01-29 08:30:00.000,2218,Vitesse,2,NULL,1
25,Eredivisie,335,2016-2017,76726,2017-01-29 06:30:00.000,2212,FC Groningen,0,NULL,2
25,Eredivisie,335,2016-2017,76726,2017-01-29 06:30:00.000,2213,SC Heerenveen,0,NULL,2
25,Eredivisie,335,2016-2017,76727,2017-01-29 08:30:00.000,2206,ADO Den Haag,0,NULL,0
25,Eredivisie,335,2016-2017,76727,2017-01-29 08:30:00.000,861,Ajax Amsterdam,3,NULL,1
25,Eredivisie,335,2016-2017,76728,2017-01-29 08:30:00.000,630,Twente,2,NULL,1
25,Eredivisie,335,2016-2017,76728,2017-01-29 08:30:00.000,2216,PEC Zwolle,1,NULL,0
25,Eredivisie,335,2016-2017,76729,2017-01-29 10:45:00.000,2284,NEC,0,NULL,0
25,Eredivisie,335,2016-2017,76729,2017-01-29 10:45:00.000,2210,Feyenoord,4,NULL,1
25,Eredivisie,335,2016-2017,76730,2017-02-03 14:00:00.000,2218,Vitesse,2,NULL,1
25,Eredivisie,335,2016-2017,76730,2017-02-03 14:00:00.000,2206,ADO Den Haag,0,NULL,0
25,Eredivisie,335,2016-2017,76731,2017-02-04 12:30:00.000,2211,Go Ahead Eagles,2,NULL,1
25,Eredivisie,335,2016-2017,76731,2017-02-04 12:30:00.000,2284,NEC,1,NULL,0
25,Eredivisie,335,2016-2017,76732,2017-02-04 13:45:00.000,2082,PSV Eindhoven,4,NULL,1
25,Eredivisie,335,2016-2017,76732,2017-02-04 13:45:00.000,2091,AZ Alkmaar,2,NULL,0
25,Eredivisie,335,2016-2017,76733,2017-02-04 13:45:00.000,2214,Heracles Almelo,3,NULL,1
25,Eredivisie,335,2016-2017,76733,2017-02-04 13:45:00.000,2219,Willem II,1,NULL,0
25,Eredivisie,335,2016-2017,76734,2017-02-04 14:45:00.000,2209,SBV Excelsior,1,NULL,2
25,Eredivisie,335,2016-2017,76734,2017-02-04 14:45:00.000,2212,FC Groningen,1,NULL,2
25,Eredivisie,335,2016-2017,76735,2017-02-05 06:30:00.000,861,Ajax Amsterdam,2,NULL,1
25,Eredivisie,335,2016-2017,76735,2017-02-05 06:30:00.000,2283,Roda JC,0,NULL,0
25,Eredivisie,335,2016-2017,76736,2017-02-05 08:30:00.000,2216,PEC Zwolle,3,NULL,1
25,Eredivisie,335,2016-2017,76736,2017-02-05 08:30:00.000,2295,Sparta Rotterdam,2,NULL,0
25,Eredivisie,335,2016-2017,76737,2017-02-05 08:30:00.000,2210,Feyenoord,2,NULL,1
25,Eredivisie,335,2016-2017,76737,2017-02-05 08:30:00.000,630,Twente,0,NULL,0
25,Eredivisie,335,2016-2017,76738,2017-02-05 10:45:00.000,2213,SC Heerenveen,0,NULL,0
25,Eredivisie,335,2016-2017,76738,2017-02-05 10:45:00.000,2217,FC Utrecht,1,NULL,1
25,Eredivisie,335,2016-2017,76739,2017-02-10 14:00:00.000,2284,NEC,0,NULL,0
25,Eredivisie,335,2016-2017,76739,2017-02-10 14:00:00.000,2216,PEC Zwolle,2,NULL,1
25,Eredivisie,335,2016-2017,76740,2017-02-11 12:30:00.000,2283,Roda JC,2,NULL,2
25,Eredivisie,335,2016-2017,76740,2017-02-11 12:30:00.000,2214,Heracles Almelo,2,NULL,2
25,Eredivisie,335,2016-2017,76741,2017-02-11 13:45:00.000,2212,FC Groningen,0,NULL,0
25,Eredivisie,335,2016-2017,76741,2017-02-11 13:45:00.000,2210,Feyenoord,2,NULL,1
25,Eredivisie,335,2016-2017,76742,2017-02-11 13:45:00.000,2206,ADO Den Haag,1,NULL,0
25,Eredivisie,335,2016-2017,76742,2017-02-11 13:45:00.000,2211,Go Ahead Eagles,3,NULL,1
25,Eredivisie,335,2016-2017,76743,2017-02-11 14:45:00.000,2219,Willem II,2,NULL,1
25,Eredivisie,335,2016-2017,76743,2017-02-11 14:45:00.000,2218,Vitesse,0,NULL,0
25,Eredivisie,335,2016-2017,76744,2017-02-12 06:30:00.000,630,Twente,1,NULL,2
25,Eredivisie,335,2016-2017,76744,2017-02-12 06:30:00.000,2209,SBV Excelsior,1,NULL,2
25,Eredivisie,335,2016-2017,76745,2017-02-12 08:30:00.000,2295,Sparta Rotterdam,0,NULL,0
25,Eredivisie,335,2016-2017,76745,2017-02-12 08:30:00.000,861,Ajax Amsterdam,2,NULL,1
25,Eredivisie,335,2016-2017,76746,2017-02-12 08:30:00.000,2091,AZ Alkmaar,2,NULL,1
25,Eredivisie,335,2016-2017,76746,2017-02-12 08:30:00.000,2213,SC Heerenveen,1,NULL,0
25,Eredivisie,335,2016-2017,76747,2017-02-12 10:45:00.000,2217,FC Utrecht,0,NULL,0
25,Eredivisie,335,2016-2017,76747,2017-02-12 10:45:00.000,2082,PSV Eindhoven,3,NULL,1
25,Eredivisie,335,2016-2017,76748,2017-02-17 14:00:00.000,2211,Go Ahead Eagles,0,NULL,0
25,Eredivisie,335,2016-2017,76748,2017-02-17 14:00:00.000,2283,Roda JC,1,NULL,1
25,Eredivisie,335,2016-2017,76749,2017-02-18 12:30:00.000,2213,SC Heerenveen,0,NULL,0
25,Eredivisie,335,2016-2017,76749,2017-02-18 12:30:00.000,630,Twente,1,NULL,1
25,Eredivisie,335,2016-2017,76750,2017-02-18 13:45:00.000,2284,NEC,1,NULL,0
25,Eredivisie,335,2016-2017,76750,2017-02-18 13:45:00.000,2082,PSV Eindhoven,3,NULL,1
25,Eredivisie,335,2016-2017,76751,2017-02-19 06:30:00.000,2091,AZ Alkmaar,1,NULL,2
25,Eredivisie,335,2016-2017,76751,2017-02-19 06:30:00.000,2219,Willem II,1,NULL,2
25,Eredivisie,335,2016-2017,76752,2017-02-18 14:45:00.000,2216,PEC Zwolle,1,NULL,0
25,Eredivisie,335,2016-2017,76752,2017-02-18 14:45:00.000,2217,FC Utrecht,3,NULL,1
25,Eredivisie,335,2016-2017,76753,2017-02-18 13:45:00.000,2209,SBV Excelsior,0,NULL,0
25,Eredivisie,335,2016-2017,76753,2017-02-18 13:45:00.000,2214,Heracles Almelo,4,NULL,1
25,Eredivisie,335,2016-2017,76754,2017-02-19 08:30:00.000,2212,FC Groningen,2,NULL,2
25,Eredivisie,335,2016-2017,76754,2017-02-19 08:30:00.000,2295,Sparta Rotterdam,2,NULL,2
25,Eredivisie,335,2016-2017,76755,2017-02-19 08:30:00.000,861,Ajax Amsterdam,1,NULL,1
25,Eredivisie,335,2016-2017,76755,2017-02-19 08:30:00.000,2218,Vitesse,0,NULL,0
25,Eredivisie,335,2016-2017,76756,2017-02-19 10:45:00.000,2210,Feyenoord,1,NULL,1
25,Eredivisie,335,2016-2017,76756,2017-02-19 10:45:00.000,2206,ADO Den Haag,0,NULL,0
25,Eredivisie,335,2016-2017,76757,2017-02-24 14:00:00.000,630,Twente,1,NULL,2
25,Eredivisie,335,2016-2017,76757,2017-02-24 14:00:00.000,2206,ADO Den Haag,1,NULL,2
25,Eredivisie,335,2016-2017,76758,2017-02-25 12:30:00.000,2217,FC Utrecht,3,NULL,1
25,Eredivisie,335,2016-2017,76758,2017-02-25 12:30:00.000,2212,FC Groningen,2,NULL,0
25,Eredivisie,335,2016-2017,76759,2017-02-26 08:30:00.000,2216,PEC Zwolle,1,NULL,2
25,Eredivisie,335,2016-2017,76759,2017-02-26 08:30:00.000,2091,AZ Alkmaar,1,NULL,2
25,Eredivisie,335,2016-2017,76760,2017-02-25 13:45:00.000,2219,Willem II,2,NULL,1
25,Eredivisie,335,2016-2017,76760,2017-02-25 13:45:00.000,2209,SBV Excelsior,0,NULL,0
25,Eredivisie,335,2016-2017,76761,2017-02-25 14:45:00.000,2283,Roda JC,0,NULL,0
25,Eredivisie,335,2016-2017,76761,2017-02-25 14:45:00.000,2213,SC Heerenveen,3,NULL,1
25,Eredivisie,335,2016-2017,76762,2017-02-26 06:30:00.000,2218,Vitesse,3,NULL,1
25,Eredivisie,335,2016-2017,76762,2017-02-26 06:30:00.000,2211,Go Ahead Eagles,1,NULL,0
25,Eredivisie,335,2016-2017,76763,2017-02-26 08:30:00.000,2082,PSV Eindhoven,1,NULL,0
25,Eredivisie,335,2016-2017,76763,2017-02-26 08:30:00.000,2210,Feyenoord,2,NULL,1
25,Eredivisie,335,2016-2017,76764,2017-02-25 13:45:00.000,2295,Sparta Rotterdam,1,NULL,1
25,Eredivisie,335,2016-2017,76764,2017-02-25 13:45:00.000,2284,NEC,0,NULL,0
25,Eredivisie,335,2016-2017,76765,2017-02-26 10:45:00.000,2214,Heracles Almelo,1,NULL,0
25,Eredivisie,335,2016-2017,76765,2017-02-26 10:45:00.000,861,Ajax Amsterdam,4,NULL,1
25,Eredivisie,335,2016-2017,76766,2017-03-05 06:30:00.000,2209,SBV Excelsior,1,NULL,2
25,Eredivisie,335,2016-2017,76766,2017-03-05 06:30:00.000,2091,AZ Alkmaar,1,NULL,2
25,Eredivisie,335,2016-2017,76767,2017-03-04 12:30:00.000,2219,Willem II,1,NULL,0
25,Eredivisie,335,2016-2017,76767,2017-03-04 12:30:00.000,630,Twente,2,NULL,1
25,Eredivisie,335,2016-2017,76768,2017-03-03 14:00:00.000,2211,Go Ahead Eagles,2,NULL,2
25,Eredivisie,335,2016-2017,76768,2017-03-03 14:00:00.000,2213,SC Heerenveen,2,NULL,2
25,Eredivisie,335,2016-2017,76769,2017-03-04 13:45:00.000,2283,Roda JC,0,NULL,0
25,Eredivisie,335,2016-2017,76769,2017-03-04 13:45:00.000,2082,PSV Eindhoven,4,NULL,1
25,Eredivisie,335,2016-2017,76770,2017-03-04 14:45:00.000,2218,Vitesse,1,NULL,0
25,Eredivisie,335,2016-2017,76770,2017-03-04 14:45:00.000,2216,PEC Zwolle,3,NULL,1
25,Eredivisie,335,2016-2017,76771,2017-03-05 06:30:00.000,2210,Feyenoord,0,NULL,0
25,Eredivisie,335,2016-2017,76771,2017-03-05 06:30:00.000,2295,Sparta Rotterdam,1,NULL,1
25,Eredivisie,335,2016-2017,76772,2017-03-05 08:30:00.000,861,Ajax Amsterdam,1,NULL,2
25,Eredivisie,335,2016-2017,76772,2017-03-05 08:30:00.000,2212,FC Groningen,1,NULL,2
25,Eredivisie,335,2016-2017,76773,2017-03-05 08:30:00.000,2206,ADO Den Haag,1,NULL,2
25,Eredivisie,335,2016-2017,76773,2017-03-05 08:30:00.000,2217,FC Utrecht,1,NULL,2
25,Eredivisie,335,2016-2017,76774,2017-03-05 10:45:00.000,2214,Heracles Almelo,1,NULL,0
25,Eredivisie,335,2016-2017,76774,2017-03-05 10:45:00.000,2284,NEC,3,NULL,1
25,Eredivisie,335,2016-2017,76775,2017-03-10 14:00:00.000,2295,Sparta Rotterdam,0,NULL,0
25,Eredivisie,335,2016-2017,76775,2017-03-10 14:00:00.000,2218,Vitesse,5,NULL,1
25,Eredivisie,335,2016-2017,76776,2017-03-11 12:30:00.000,2284,NEC,0,NULL,0
25,Eredivisie,335,2016-2017,76776,2017-03-11 12:30:00.000,2206,ADO Den Haag,1,NULL,1
25,Eredivisie,335,2016-2017,76777,2017-03-11 13:45:00.000,2082,PSV Eindhoven,3,NULL,1
25,Eredivisie,335,2016-2017,76777,2017-03-11 13:45:00.000,2211,Go Ahead Eagles,1,NULL,0
25,Eredivisie,335,2016-2017,76778,2017-03-11 13:45:00.000,2217,FC Utrecht,1,NULL,0
25,Eredivisie,335,2016-2017,76778,2017-03-11 13:45:00.000,2214,Heracles Almelo,2,NULL,1
25,Eredivisie,335,2016-2017,76779,2017-03-11 14:45:00.000,2213,SC Heerenveen,1,NULL,0
25,Eredivisie,335,2016-2017,76779,2017-03-11 14:45:00.000,2209,SBV Excelsior,4,NULL,1
25,Eredivisie,335,2016-2017,76780,2017-03-12 07:30:00.000,2216,PEC Zwolle,0,NULL,0
25,Eredivisie,335,2016-2017,76780,2017-03-12 07:30:00.000,2219,Willem II,2,NULL,1
25,Eredivisie,335,2016-2017,76781,2017-03-12 09:30:00.000,2091,AZ Alkmaar,2,NULL,0
25,Eredivisie,335,2016-2017,76781,2017-03-12 09:30:00.000,2210,Feyenoord,5,NULL,1
25,Eredivisie,335,2016-2017,76782,2017-03-12 09:30:00.000,2212,FC Groningen,1,NULL,0
25,Eredivisie,335,2016-2017,76782,2017-03-12 09:30:00.000,2283,Roda JC,3,NULL,1
25,Eredivisie,335,2016-2017,76783,2017-03-12 11:45:00.000,630,Twente,0,NULL,0
25,Eredivisie,335,2016-2017,76783,2017-03-12 11:45:00.000,861,Ajax Amsterdam,3,NULL,1
25,Eredivisie,335,2016-2017,76784,2017-03-17 20:00:00.000,630,Twente,3,NULL,1
25,Eredivisie,335,2016-2017,76784,2017-03-17 20:00:00.000,2283,Roda JC,0,NULL,0
25,Eredivisie,335,2016-2017,76785,2017-03-18 18:30:00.000,2219,Willem II,1,NULL,2
25,Eredivisie,335,2016-2017,76785,2017-03-18 18:30:00.000,2212,FC Groningen,1,NULL,2
25,Eredivisie,335,2016-2017,76786,2017-03-18 19:45:00.000,2217,FC Utrecht,3,NULL,1
25,Eredivisie,335,2016-2017,76786,2017-03-18 19:45:00.000,2284,NEC,0,NULL,0
25,Eredivisie,335,2016-2017,76787,2017-03-18 19:45:00.000,2218,Vitesse,0,NULL,0
25,Eredivisie,335,2016-2017,76787,2017-03-18 19:45:00.000,2082,PSV Eindhoven,1,NULL,1
25,Eredivisie,335,2016-2017,76788,2017-03-19 16:45:00.000,2206,ADO Den Haag,0,NULL,0
25,Eredivisie,335,2016-2017,76788,2017-03-19 16:45:00.000,2091,AZ Alkmaar,4,NULL,1
25,Eredivisie,335,2016-2017,76789,2017-03-19 12:30:00.000,2210,Feyenoord,2,NULL,1
25,Eredivisie,335,2016-2017,76789,2017-03-19 12:30:00.000,2213,SC Heerenveen,1,NULL,0
25,Eredivisie,335,2016-2017,76790,2017-03-19 14:30:00.000,861,Ajax Amsterdam,1,NULL,2
25,Eredivisie,335,2016-2017,76790,2017-03-19 14:30:00.000,2209,SBV Excelsior,1,NULL,2
25,Eredivisie,335,2016-2017,76791,2017-03-19 14:30:00.000,2216,PEC Zwolle,3,NULL,1
25,Eredivisie,335,2016-2017,76791,2017-03-19 14:30:00.000,2211,Go Ahead Eagles,1,NULL,0
25,Eredivisie,335,2016-2017,76792,2017-03-18 20:45:00.000,2214,Heracles Almelo,1,NULL,0
25,Eredivisie,335,2016-2017,76792,2017-03-18 20:45:00.000,2295,Sparta Rotterdam,3,NULL,1
25,Eredivisie,335,2016-2017,76793,2017-04-01 18:30:00.000,2212,FC Groningen,0,NULL,2
25,Eredivisie,335,2016-2017,76793,2017-04-01 18:30:00.000,2091,AZ Alkmaar,0,NULL,2
25,Eredivisie,335,2016-2017,76794,2017-04-01 18:30:00.000,2209,SBV Excelsior,1,NULL,2
25,Eredivisie,335,2016-2017,76794,2017-04-01 18:30:00.000,2216,PEC Zwolle,1,NULL,2
25,Eredivisie,335,2016-2017,76795,2017-04-01 19:45:00.000,2082,PSV Eindhoven,2,NULL,1
25,Eredivisie,335,2016-2017,76795,2017-04-01 19:45:00.000,2295,Sparta Rotterdam,0,NULL,0
25,Eredivisie,335,2016-2017,76796,2017-04-01 20:45:00.000,2219,Willem II,0,NULL,0
25,Eredivisie,335,2016-2017,76796,2017-04-01 20:45:00.000,2217,FC Utrecht,2,NULL,1
25,Eredivisie,335,2016-2017,76797,2017-04-01 20:45:00.000,2213,SC Heerenveen,1,NULL,0
25,Eredivisie,335,2016-2017,76797,2017-04-01 20:45:00.000,2214,Heracles Almelo,4,NULL,1
25,Eredivisie,335,2016-2017,76798,2017-04-02 12:30:00.000,2284,NEC,1,NULL,0
25,Eredivisie,335,2016-2017,76798,2017-04-02 12:30:00.000,2218,Vitesse,2,NULL,1
25,Eredivisie,335,2016-2017,76799,2017-04-02 14:30:00.000,2283,Roda JC,1,NULL,0
25,Eredivisie,335,2016-2017,76799,2017-04-02 14:30:00.000,2206,ADO Den Haag,4,NULL,1
25,Eredivisie,335,2016-2017,76800,2017-04-02 14:30:00.000,2210,Feyenoord,1,NULL,0
25,Eredivisie,335,2016-2017,76800,2017-04-02 14:30:00.000,861,Ajax Amsterdam,2,NULL,1
25,Eredivisie,335,2016-2017,76801,2017-04-02 16:45:00.000,2211,Go Ahead Eagles,2,NULL,1
25,Eredivisie,335,2016-2017,76801,2017-04-02 16:45:00.000,630,Twente,1,NULL,0
25,Eredivisie,335,2016-2017,76802,2017-04-04 18:30:00.000,2217,FC Utrecht,3,NULL,1
25,Eredivisie,335,2016-2017,76802,2017-04-04 18:30:00.000,2209,SBV Excelsior,1,NULL,0
25,Eredivisie,335,2016-2017,76803,2017-04-04 20:45:00.000,2295,Sparta Rotterdam,0,NULL,0
25,Eredivisie,335,2016-2017,76803,2017-04-04 20:45:00.000,2213,SC Heerenveen,3,NULL,1
25,Eredivisie,335,2016-2017,76804,2017-04-05 20:45:00.000,2091,AZ Alkmaar,1,NULL,0
25,Eredivisie,335,2016-2017,76804,2017-04-05 20:45:00.000,861,Ajax Amsterdam,4,NULL,1
25,Eredivisie,335,2016-2017,76805,2017-04-05 18:30:00.000,2218,Vitesse,1,NULL,1
25,Eredivisie,335,2016-2017,76805,2017-04-05 18:30:00.000,2214,Heracles Almelo,0,NULL,0
25,Eredivisie,335,2016-2017,76806,2017-04-05 19:45:00.000,2284,NEC,0,NULL,0
25,Eredivisie,335,2016-2017,76806,2017-04-05 19:45:00.000,2212,FC Groningen,2,NULL,1
25,Eredivisie,335,2016-2017,76807,2017-04-05 20:45:00.000,2211,Go Ahead Eagles,0,NULL,0
25,Eredivisie,335,2016-2017,76807,2017-04-05 20:45:00.000,2210,Feyenoord,8,NULL,1
25,Eredivisie,335,2016-2017,76808,2017-04-05 20:45:00.000,2206,ADO Den Haag,2,NULL,1
25,Eredivisie,335,2016-2017,76808,2017-04-05 20:45:00.000,2219,Willem II,1,NULL,0
25,Eredivisie,335,2016-2017,76809,2017-04-06 18:30:00.000,2216,PEC Zwolle,1,NULL,0
25,Eredivisie,335,2016-2017,76809,2017-04-06 18:30:00.000,2283,Roda JC,2,NULL,1
25,Eredivisie,335,2016-2017,76810,2017-04-06 20:45:00.000,2082,PSV Eindhoven,2,NULL,2
25,Eredivisie,335,2016-2017,76810,2017-04-06 20:45:00.000,630,Twente,2,NULL,2
25,Eredivisie,335,2016-2017,76811,2017-04-07 20:00:00.000,2209,SBV Excelsior,3,NULL,1
25,Eredivisie,335,2016-2017,76811,2017-04-07 20:00:00.000,2295,Sparta Rotterdam,2,NULL,0
25,Eredivisie,335,2016-2017,76812,2017-04-08 18:30:00.000,2213,SC Heerenveen,2,NULL,0
25,Eredivisie,335,2016-2017,76812,2017-04-08 18:30:00.000,2218,Vitesse,4,NULL,1
25,Eredivisie,335,2016-2017,76813,2017-04-08 19:45:00.000,2212,FC Groningen,3,NULL,0
25,Eredivisie,335,2016-2017,76813,2017-04-08 19:45:00.000,2206,ADO Den Haag,4,NULL,1
25,Eredivisie,335,2016-2017,76814,2017-04-08 19:45:00.000,861,Ajax Amsterdam,5,NULL,1
25,Eredivisie,335,2016-2017,76814,2017-04-08 19:45:00.000,2284,NEC,1,NULL,0
25,Eredivisie,335,2016-2017,76815,2017-04-08 20:45:00.000,2214,Heracles Almelo,4,NULL,1
25,Eredivisie,335,2016-2017,76815,2017-04-08 20:45:00.000,2211,Go Ahead Eagles,1,NULL,0
25,Eredivisie,335,2016-2017,76816,2017-04-09 12:30:00.000,2283,Roda JC,1,NULL,2
25,Eredivisie,335,2016-2017,76816,2017-04-09 12:30:00.000,2091,AZ Alkmaar,1,NULL,2
25,Eredivisie,335,2016-2017,76817,2017-04-09 14:30:00.000,630,Twente,0,NULL,0
25,Eredivisie,335,2016-2017,76817,2017-04-09 14:30:00.000,2217,FC Utrecht,3,NULL,1
25,Eredivisie,335,2016-2017,76818,2017-04-09 14:30:00.000,2210,Feyenoord,2,NULL,2
25,Eredivisie,335,2016-2017,76818,2017-04-09 14:30:00.000,2216,PEC Zwolle,2,NULL,2
25,Eredivisie,335,2016-2017,76819,2017-04-09 16:45:00.000,2219,Willem II,0,NULL,0
25,Eredivisie,335,2016-2017,76819,2017-04-09 16:45:00.000,2082,PSV Eindhoven,5,NULL,1
25,Eredivisie,335,2016-2017,76820,2017-04-14 20:00:00.000,2091,AZ Alkmaar,2,NULL,1
25,Eredivisie,335,2016-2017,76820,2017-04-14 20:00:00.000,2214,Heracles Almelo,1,NULL,0
